698	4044	5
698	4217	5
698	4301	5
698	4418	5
698	4707	5
698	5087	5
698	5137	5
698	5609	5
698	5754	5
698	6016	5
698	6173	5
698	6637	5
698	6737	4
698	6814	5
698	6912	5
698	6957	5
698	7071	5
698	7083	5
698	7304	5
698	7449	5
698	7498	5
698	7535	5
698	7536	5
698	7658	5
698	7814	5
698	7916	5
698	8209	5
698	8303	5
698	8339	5
698	8959	5
698	9413	5
698	9474	5
698	9485	5
698	9679	5
698	9781	5
698	9803	5
698	9926	5
698	9932	5
698	10198	5
698	10201	5
698	10484	5
698	10520	5
698	10542	5
752	2400	1
752	4341	1
752	4661	1
752	7285	1
752	8891	1
761	904	5
761	993	5
761	1164	5
761	1177	5
761	1237	5
761	1849	5
761	1869	5
761	1996	5
761	2001	5
761	2017	5
761	2018	5
761	2020	5
761	2021	5
761	2147	5
761	2157	5
761	2434	5
761	2539	5
761	2545	5
761	2855	5
761	2945	5
761	2961	5
761	3093	5
761	3106	5
761	3188	5
761	3189	5
761	3198	5
761	3437	5
761	3676	5
761	3677	5
761	3678	5
761	3679	5
761	3762	5
761	4044	5
761	4217	5
761	4301	5
761	4418	5
761	4707	5
761	5087	5
761	5137	5
761	5609	5
761	5754	5
761	6016	5
761	6173	5
761	6637	5
761	6737	4
761	6814	5
761	6912	5
761	6957	5
761	7071	5
761	7083	5
761	7304	5
761	7449	5
761	7498	5
761	7535	5
761	7536	5
761	7658	5
761	7814	5
761	7916	5
761	8209	5
761	8303	5
761	8339	5
761	8959	5
761	9413	5
761	9474	5
761	9485	5
761	9679	5
761	9781	5
761	9803	5
761	9926	5
761	9932	5
761	10198	5
761	10201	5
761	10484	5
761	10520	5
761	10542	5
904	993	5
904	1164	5
904	1177	5
904	1237	5
904	1849	5
904	1869	5
904	1996	5
904	2001	5
904	2017	5
904	2018	5
904	2020	5
904	2021	5
904	2147	5
904	2157	5
904	2434	5
904	2539	5
904	2545	5
904	2855	5
904	2945	5
904	2961	5
904	3093	5
904	3106	5
904	3188	5
904	3189	5
904	3198	5
904	3437	5
904	3676	5
904	3677	5
904	3678	5
904	3679	5
904	3762	5
904	4044	5
904	4217	5
904	4301	5
904	4418	5
904	4707	5
904	5087	5
904	5137	5
904	5609	5
904	5754	5
904	6016	5
904	6173	5
904	6637	5
904	6737	4
904	6814	5
904	6912	5
904	6957	5
904	7071	5
904	7083	5
904	7304	5
904	7449	5
904	7498	5
904	7535	5
904	7536	5
904	7658	5
904	7814	5
904	7916	5
904	8209	5
904	8303	5
904	8339	5
904	8959	5
904	9413	5
904	9474	5
904	9485	5
904	9679	5
904	9781	5
904	9803	5
904	9926	5
904	9932	5
904	10198	5
904	10201	5
904	10484	5
904	10520	5
904	10542	5
993	1164	5
993	1177	5
993	1237	5
993	1849	5
993	1869	5
993	1996	5
993	2001	5
993	2017	5
993	2018	5
993	2020	5
993	2021	5
993	2147	5
993	2157	5
993	2434	5
993	2539	5
993	2545	5
993	2855	5
993	2945	5
993	2961	5
993	3093	5
993	3106	5
993	3188	5
993	3189	5
993	3198	5
993	3437	5
993	3676	5
993	3677	5
993	3678	5
993	3679	5
993	3762	5
993	4044	5
993	4217	5
993	4301	5
993	4418	5
993	4707	5
993	5087	5
993	5137	5
993	5609	5
993	5754	5
993	6016	5
993	6173	5
993	6637	5
993	6737	4
993	6814	5
993	6912	5
993	6957	5
993	7071	5
993	7083	5
993	7304	5
993	7449	5
993	7498	5
993	7535	5
993	7536	5
993	7658	5
993	7814	5
993	7916	5
993	8209	5
993	8303	5
993	8339	5
993	8959	5
993	9413	5
993	9474	5
993	9485	5
993	9679	5
993	9781	5
993	9803	5
993	9926	5
993	9932	5
993	10198	5
993	10201	5
993	10484	5
993	10520	5
993	10542	5
1131	3214	1
1131	4307	1
1131	4321	1
1131	4334	1
1131	4388	1
1131	4432	1
1131	4796	1
1131	4823	1
1131	7118	1
1131	7202	1
1131	7863	1
1131	8807	1
1164	1177	5
1164	1237	5
1164	1849	5
1164	1869	5
1164	1996	5
1164	2001	5
1164	2017	5
1164	2018	5
1164	2020	5
1164	2021	5
1164	2147	5
1164	2157	5
1164	2434	5
1164	2539	5
1164	2545	5
1164	2855	5
1164	2945	5
1164	2961	5
1164	3093	5
1164	3106	5
1164	3188	5
1164	3189	5
1164	3198	5
1164	3437	5
1164	3676	5
1164	3677	5
1164	3678	5
1164	3679	5
1164	3762	5
1164	4044	5
1164	4217	5
1164	4301	5
1164	4418	5
1164	4707	5
1164	5087	5
1164	5137	5
1164	5609	5
1164	5754	5
1164	6016	5
1164	6173	5
1164	6637	5
1164	6737	4
1164	6814	5
1164	6912	5
1164	6957	5
1164	7071	5
1164	7083	5
1164	7304	5
1164	7449	5
1164	7498	5
1164	7535	5
1164	7536	5
1164	7658	5
1164	7814	5
1164	7916	5
1164	8209	5
1164	8303	5
1164	8339	5
1164	8959	5
1164	9413	5
1164	9474	5
1164	9485	5
1164	9679	5
1164	9781	5
1164	9803	5
1164	9926	5
1164	9932	5
1164	10198	5
1164	10201	5
1164	10484	5
1164	10520	5
1164	10542	5
1177	1237	5
1177	1849	5
1177	1869	5
1177	1996	5
1177	2001	5
1177	2017	5
1177	2018	5
1177	2020	5
1177	2021	5
1177	2147	5
1177	2157	5
1177	2434	5
1177	2539	5
1177	2545	5
1177	2855	5
1177	2945	5
1177	2961	5
1177	3093	5
1177	3106	5
1177	3188	5
1177	3189	5
1177	3198	5
1177	3437	5
1177	3676	5
1177	3677	5
1177	3678	5
1177	3679	5
1177	3762	5
1177	4044	5
1177	4217	5
1177	4301	5
1177	4418	5
1177	4707	5
1177	5087	5
1177	5137	5
1177	5609	5
1177	5754	5
1177	6016	5
1177	6173	5
1177	6637	5
1177	6737	4
1177	6814	5
1177	6912	5
1177	6957	5
1177	7071	5
1177	7083	5
1177	7304	5
1177	7449	5
1177	7498	5
1177	7535	5
1177	7536	5
1177	7658	5
1177	7814	5
1177	7916	5
1177	8209	5
1177	8303	5
1177	8339	5
1177	8959	5
1177	9413	5
1177	9474	5
1177	9485	5
1177	9679	5
1177	9781	5
1177	9803	5
1177	9926	5
1177	9932	5
1177	10198	5
1177	10201	5
1177	10484	5
1177	10520	5
1177	10542	5
1237	1849	5
1237	1869	5
1237	1996	5
1237	2001	5
1237	2017	5
1237	2018	5
1237	2020	5
1237	2021	5
1237	2147	5
1237	2157	5
1237	2434	5
1237	2539	5
1237	2545	5
1237	2855	5
1237	2945	5
1237	2961	5
1237	3093	5
1237	3106	5
1237	3188	5
1237	3189	5
1237	3198	5
1237	3437	5
1237	3676	5
1237	3677	5
1237	3678	5
1237	3679	5
1237	3762	5
1237	4044	5
1237	4217	5
1237	4301	5
1237	4354	1
1237	4383	1
1237	4397	1
1237	4418	5
1237	4432	1
1237	4665	1
1237	4707	5
1237	5087	5
1237	5137	5
1237	5609	5
1237	5754	5
1237	6016	5
1237	6173	5
1237	6637	5
1237	6737	4
1237	6814	5
1237	6856	1
1237	6912	5
1237	6957	5
1237	7071	5
1237	7083	5
1237	7302	1
1237	7304	5
1237	7449	5
1237	7498	5
1237	7535	5
1237	7536	5
1237	7658	5
1237	7814	5
1237	7916	5
1237	8088	1
1237	8209	5
1237	8303	5
1237	8339	5
1237	8959	5
1237	9413	5
1237	9474	5
1237	9485	5
1237	9679	5
1237	9781	5
1237	9803	5
1237	9926	5
1237	9932	5
1237	10198	5
1237	10201	5
1237	10484	5
1237	10520	5
1237	10542	5
1269	2645	1
1269	4341	1
1269	4652	1
1269	4740	3
1269	7302	2
1269	9249	1
1849	1869	5
1849	1996	5
1849	2001	5
1849	2017	5
1849	2018	5
1849	2020	5
1849	2021	5
1849	2147	5
1849	2157	5
1849	2434	5
1849	2539	5
1849	2545	5
1849	2778	1
1849	2855	5
1849	2945	5
1849	2961	5
1849	3093	5
1849	3106	5
1849	3188	5
1849	3189	5
1849	3198	5
1849	3437	5
1849	3676	5
1849	3677	5
1849	3678	5
1849	3679	5
1849	3762	5
1849	4044	5
1849	4217	5
1849	4301	5
1849	4321	1
1849	4341	1
1849	4361	1
1849	4418	5
1849	4665	1
1849	4707	5
1849	5087	5
1849	5137	5
1849	5516	1
1849	5552	1
1849	5609	5
1849	5754	5
1849	5761	1
1849	6016	5
1849	6173	5
1849	6637	5
1849	6737	4
1849	6814	5
1849	6912	5
1849	6957	5
1849	7071	5
1849	7083	5
1849	7304	5
1849	7449	5
1849	7498	5
1849	7535	5
1849	7536	5
1849	7658	5
1849	7814	5
1849	7916	5
1849	8062	1
1849	8209	5
1849	8303	5
1849	8339	5
1849	8681	1
1849	8801	1
1849	8959	5
1849	9413	5
1849	9474	5
1849	9485	5
1849	9679	5
1849	9781	5
1849	9783	1
1849	9803	5
1849	9926	5
1849	9932	5
1849	10198	5
1849	10201	5
1849	10484	5
1849	10520	5
1849	10542	5
1869	1996	5
1869	2001	5
1869	2017	5
1869	2018	5
1869	2020	5
1869	2021	5
1869	2147	5
1869	2157	5
1869	2434	5
1869	2539	5
1869	2545	5
1869	2855	5
1869	2945	5
1869	2961	5
1869	3093	5
1869	3106	5
1869	3188	5
1869	3189	5
1869	3198	5
1869	3437	5
1869	3676	5
1869	3677	5
1869	3678	5
1869	3679	5
1869	3762	5
1869	4044	5
1869	4217	5
1869	4301	5
1869	4418	5
1869	4707	5
1869	5087	5
1869	5137	5
1869	5609	5
1869	5754	5
1869	6016	5
1869	6173	5
1869	6637	5
1869	6737	4
1869	6814	5
1869	6912	5
1869	6957	5
1869	7071	5
1869	7083	5
1869	7304	5
1869	7449	5
1869	7498	5
1869	7535	5
1869	7536	5
1869	7658	5
1869	7814	5
1869	7916	5
1869	8209	5
1869	8303	5
1869	8339	5
1869	8959	5
1869	9413	5
1869	9474	5
1869	9485	5
1869	9679	5
1869	9781	5
1869	9803	5
1869	9926	5
1869	9932	5
1869	10198	5
1869	10201	5
1869	10484	5
1869	10520	5
1869	10542	5
1979	4341	1
1979	4432	1
1979	4458	1
1979	4665	1
1979	7855	1
1979	7863	1
1979	8088	1
1979	9474	1
1982	3292	1
1982	4321	2
1982	4341	1
1982	4388	1
1987	2342	1
1987	3032	1
1987	4321	1
1987	4432	1
1987	4665	1
1987	7080	1
1987	7499	2
1987	8558	1
1987	9249	1
1987	9878	1
1996	2001	5
1996	2017	5
1996	2018	5
1996	2020	5
1996	2021	5
1996	2147	5
1996	2157	5
1996	2434	5
1996	2539	5
1996	2545	5
1996	2855	5
1996	2945	5
1996	2961	5
1996	3093	5
1996	3106	5
1996	3188	5
1996	3189	5
1996	3198	5
1996	3437	5
1996	3676	5
1996	3677	5
1996	3678	5
1996	3679	5
1996	3762	5
1996	4044	5
1996	4217	5
1996	4301	5
1996	4418	5
1996	4707	5
1996	5087	5
1996	5137	5
1996	5609	5
1996	5754	5
1996	6016	5
1996	6173	5
1996	6637	5
1996	6737	4
1996	6814	5
1996	6912	5
1996	6957	5
1996	7071	5
1996	7083	5
1996	7304	5
1996	7449	5
1996	7498	5
1996	7535	5
1996	7536	5
1996	7658	5
1996	7814	5
1996	7916	5
1996	8209	5
1996	8303	5
1996	8339	5
1996	8959	5
1996	9413	5
1996	9474	5
1996	9485	5
1996	9679	5
1996	9781	5
1996	9803	5
1996	9926	5
1996	9932	5
1996	10198	5
1996	10201	5
1996	10484	5
1996	10520	5
1996	10542	5
2001	2017	5
2001	2018	5
2001	2020	5
2001	2021	5
2001	2147	5
2001	2157	5
2001	2434	5
2001	2539	5
2001	2545	5
2001	2855	5
2001	2945	5
2001	2961	5
2001	3093	5
2001	3106	5
2001	3188	5
2001	3189	5
2001	3198	5
2001	3437	5
2001	3676	5
2001	3677	5
2001	3678	5
2001	3679	5
2001	3762	5
2001	4044	5
2001	4217	5
2001	4301	5
2001	4418	5
2001	4707	5
2001	5087	5
2001	5137	5
2001	5609	5
2001	5754	5
2001	6016	5
2001	6173	5
2001	6637	5
2001	6737	4
2001	6814	5
2001	6912	5
2001	6957	5
2001	7071	5
2001	7083	5
2001	7304	5
2001	7449	5
2001	7498	5
2001	7535	5
2001	7536	5
2001	7658	5
2001	7814	5
2001	7916	5
2001	8209	5
2001	8303	5
2001	8339	5
2001	8959	5
2001	9413	5
2001	9474	5
2001	9485	5
2001	9679	5
2001	9781	5
2001	9803	5
2001	9926	5
2001	9932	5
2001	10198	5
2001	10201	5
2001	10484	5
2001	10520	5
2001	10542	5
2017	2018	5
2017	2020	5
2017	2021	5
2017	2147	5
2017	2157	5
2017	2434	5
2017	2539	5
2017	2545	5
2017	2855	5
2017	2945	5
2017	2961	5
2017	3093	5
2017	3106	5
2017	3188	5
2017	3189	5
2017	3198	5
2017	3437	5
2017	3676	5
2017	3677	5
2017	3678	5
2017	3679	5
2017	3762	5
2017	4044	5
2017	4217	5
2017	4301	5
2017	4418	5
2017	4707	5
2017	5087	5
2017	5137	5
2017	5609	5
2017	5754	5
2017	6016	5
2017	6173	5
2017	6637	5
2017	6737	4
2017	6814	5
2017	6912	5
2017	6957	5
2017	7071	5
2017	7083	5
2017	7304	5
2017	7449	5
2017	7498	5
2017	7535	5
2017	7536	5
2017	7658	5
2017	7814	5
2017	7916	5
2017	8209	5
2017	8303	5
2017	8339	5
2017	8959	5
2017	9413	5
2017	9474	5
2017	9485	5
2017	9679	5
2017	9781	5
2017	9803	5
2017	9926	5
2017	9932	5
2017	10198	5
2017	10201	5
2017	10484	5
2017	10520	5
2017	10542	5
2018	2020	5
2018	2021	5
2018	2147	5
2018	2157	5
2018	2434	5
2018	2539	5
2018	2545	5
2018	2855	5
2018	2945	5
2018	2961	5
2018	3093	5
2018	3106	5
2018	3188	5
2018	3189	5
2018	3198	5
2018	3437	5
2018	3676	5
2018	3677	5
2018	3678	5
2018	3679	5
2018	3762	5
2018	4044	5
2018	4217	5
2018	4301	5
2018	4418	5
2018	4707	5
2018	5087	5
2018	5137	5
2018	5609	5
2018	5754	5
2018	6016	5
2018	6173	5
2018	6637	5
2018	6737	4
2018	6814	5
2018	6912	5
2018	6957	5
2018	7071	5
2018	7083	5
2018	7304	5
2018	7449	5
2018	7498	5
2018	7535	5
2018	7536	5
2018	7658	5
2018	7814	5
2018	7916	5
2018	8209	5
2018	8303	5
2018	8339	5
2018	8959	5
2018	9413	5
2018	9474	5
2018	9485	5
2018	9679	5
2018	9781	5
2018	9803	5
2018	9926	5
2018	9932	5
2018	10198	5
2018	10201	5
2018	10484	5
2018	10520	5
2018	10542	5
2020	2021	5
2020	2147	5
2020	2157	5
2020	2434	5
2020	2539	5
2020	2545	5
2020	2855	5
2020	2945	5
2020	2961	5
2020	3093	5
2020	3106	5
2020	3188	5
2020	3189	5
2020	3198	5
2020	3437	5
2020	3676	5
2020	3677	5
2020	3678	5
2020	3679	5
2020	3762	5
2020	4044	5
2020	4217	5
2020	4301	5
2020	4418	5
2020	4707	5
2020	5087	5
2020	5137	5
2020	5609	5
2020	5754	5
2020	6016	5
2020	6173	5
2020	6637	5
2020	6737	4
2020	6814	5
2020	6912	5
2020	6957	5
2020	7071	5
2020	7083	5
2020	7304	5
2020	7449	5
2020	7498	5
2020	7535	5
2020	7536	5
2020	7658	5
2020	7814	5
2020	7916	5
2020	8209	5
2020	8303	5
2020	8339	5
2020	8959	5
2020	9413	5
2020	9474	5
2020	9485	5
2020	9679	5
2020	9781	5
2020	9803	5
2020	9926	5
2020	9932	5
2020	10198	5
2020	10201	5
2020	10484	5
2020	10520	5
2020	10542	5
2021	2147	5
2021	2157	5
2021	2434	5
2021	2539	5
2021	2545	5
2021	2855	5
2021	2945	5
2021	2961	5
2021	3093	5
2021	3106	5
2021	3188	5
2021	3189	5
2021	3198	5
2021	3437	5
2021	3676	5
2021	3677	5
2021	3678	5
2021	3679	5
2021	3762	5
2021	4044	5
2021	4217	5
2021	4301	5
2021	4418	5
2021	4707	5
2021	5087	5
2021	5137	5
2021	5609	5
2021	5754	5
2021	6016	5
2021	6173	5
2021	6637	5
2021	6737	4
2021	6814	5
2021	6912	5
2021	6957	5
2021	7071	5
2021	7083	5
2021	7304	5
2021	7449	5
2021	7498	5
2021	7535	5
2021	7536	5
2021	7658	5
2021	7814	5
2021	7916	5
2021	8209	5
2021	8303	5
2021	8339	5
2021	8959	5
2021	9413	5
2021	9474	5
2021	9485	5
2021	9679	5
2021	9781	5
2021	9803	5
2021	9926	5
2021	9932	5
2021	10198	5
2021	10201	5
2021	10484	5
2021	10520	5
2021	10542	5
2147	2157	5
2147	2434	5
2147	2539	5
2147	2545	5
2147	2855	5
2147	2945	5
2147	2961	5
2147	3093	5
2147	3106	5
2147	3188	5
2147	3189	5
2147	3198	5
2147	3437	5
2147	3676	5
2147	3677	5
2147	3678	5
2147	3679	5
2147	3762	5
2147	4044	5
2147	4217	5
2147	4301	5
2147	4418	5
2147	4707	5
2147	5087	5
2147	5137	5
2147	5609	5
2147	5754	5
2147	6016	5
2147	6173	5
2147	6637	5
2147	6737	4
2147	6814	5
2147	6912	5
2147	6957	5
2147	7071	5
2147	7083	5
2147	7304	5
2147	7449	5
2147	7498	5
2147	7535	5
2147	7536	5
2147	7658	5
2147	7814	5
2147	7916	5
2147	8209	5
2147	8303	5
2147	8339	5
2147	8959	5
2147	9413	5
2147	9474	5
2147	9485	5
2147	9679	5
2147	9781	5
2147	9803	5
2147	9926	5
2147	9932	5
2147	10198	5
2147	10201	5
2147	10484	5
2147	10520	5
2147	10542	5
2157	2434	5
2157	2539	5
2157	2545	5
2157	2855	5
2157	2945	5
2157	2961	5
2157	3093	5
2157	3106	5
2157	3188	5
2157	3189	5
2157	3198	5
2157	3437	5
2157	3676	5
2157	3677	5
2157	3678	5
2157	3679	5
2157	3762	5
2157	4044	5
2157	4217	5
2157	4301	5
2157	4418	5
2157	4707	5
2157	5087	5
2157	5137	5
2157	5609	5
2157	5754	5
2157	6016	5
2157	6173	5
2157	6637	5
2157	6737	4
2157	6814	5
2157	6912	5
2157	6957	5
2157	7071	5
2157	7083	5
2157	7304	5
2157	7449	5
2157	7498	5
2157	7535	5
2157	7536	5
2157	7658	5
2157	7814	5
2157	7916	5
2157	8209	5
2157	8303	5
2157	8339	5
2157	8959	5
2157	9413	5
2157	9474	5
2157	9485	5
2157	9679	5
2157	9781	5
2157	9803	5
2157	9926	5
2157	9932	5
2157	10198	5
2157	10201	5
2157	10484	5
2157	10520	5
2157	10542	5
2342	2835	1
2342	4287	1
2342	7080	1
2342	8558	1
2342	9249	1
2400	3292	1
2400	3668	1
2400	4277	1
2400	4334	1
2400	4362	1
2400	4397	1
2400	4418	1
2400	4468	1
2400	4520	1
2400	5009	1
2400	9831	1
2400	10130	1
2434	2539	5
2434	2545	5
2434	2855	5
2434	2945	5
2434	2961	5
2434	3093	5
2434	3106	5
2434	3188	5
2434	3189	5
2434	3198	5
2434	3437	5
2434	3676	5
2434	3677	5
2434	3678	5
2434	3679	5
2434	3762	5
2434	4044	5
2434	4217	5
2434	4301	5
2434	4418	5
2434	4707	5
2434	5087	5
2434	5137	5
2434	5609	5
2434	5754	5
2434	6016	5
2434	6173	5
2434	6637	5
2434	6737	4
2434	6814	5
2434	6912	5
2434	6957	5
2434	7071	5
2434	7083	5
2434	7304	5
2434	7449	5
2434	7498	5
2434	7535	5
2434	7536	5
2434	7658	5
2434	7814	5
2434	7916	5
2434	8209	5
2434	8303	5
2434	8339	5
2434	8959	5
2434	9413	5
2434	9474	5
2434	9485	5
2434	9679	5
2434	9781	5
2434	9803	5
2434	9926	5
2434	9932	5
2434	10198	5
2434	10201	5
2434	10484	5
2434	10520	5
2434	10542	5
2471	4356	1
2471	4361	1
2471	4388	1
2471	4437	1
2471	4665	1
2471	7118	2
2471	8548	1
2471	9457	2
2471	9783	1
2471	9839	1
2539	2545	5
2539	2855	5
2539	2945	5
2539	2961	5
2539	3093	5
2539	3106	5
2539	3188	5
2539	3189	5
2539	3198	5
2539	3437	5
2539	3676	5
2539	3677	5
2539	3678	5
2539	3679	5
2539	3762	5
2539	4044	5
2539	4217	5
2539	4301	5
2539	4418	5
2539	4707	5
2539	5087	5
2539	5137	5
2539	5609	5
2539	5754	5
2539	6016	5
2539	6173	5
2539	6637	5
2539	6737	4
2539	6814	5
2539	6912	5
2539	6957	5
2539	7071	5
2539	7083	5
2539	7304	5
2539	7449	5
2539	7498	5
2539	7535	5
2539	7536	5
2539	7658	5
2539	7814	5
2539	7916	5
2539	8209	5
2539	8303	5
2539	8339	5
2539	8959	5
2539	9413	5
2539	9474	5
2539	9485	5
2539	9679	5
2539	9781	5
2539	9803	5
2539	9926	5
2539	9932	5
2539	10198	5
2539	10201	5
2539	10484	5
2539	10520	5
2539	10542	5
2545	2855	5
2545	2945	5
2545	2961	5
2545	3093	5
2545	3106	5
2545	3188	5
2545	3189	5
2545	3198	5
2545	3437	5
2545	3676	5
2545	3677	5
2545	3678	5
2545	3679	5
2545	3762	5
2545	4044	5
2545	4217	5
2545	4301	5
2545	4418	5
2545	4707	5
2545	5087	5
2545	5137	5
2545	5609	5
2545	5754	5
2545	6016	5
2545	6173	5
2545	6637	5
2545	6737	4
2545	6814	5
2545	6912	5
2545	6957	5
2545	7071	5
2545	7083	5
2545	7304	5
2545	7449	5
2545	7498	5
2545	7535	5
2545	7536	5
2545	7658	5
2545	7814	5
2545	7916	5
2545	8209	5
2545	8303	5
2545	8339	5
2545	8959	5
2545	9413	5
2545	9474	5
2545	9485	5
2545	9679	5
2545	9781	5
2545	9803	5
2545	9926	5
2545	9932	5
2545	10198	5
2545	10201	5
2545	10484	5
2545	10520	5
2545	10542	5
2645	2778	1
2645	4298	1
2645	4341	1
2645	4652	1
2645	5516	1
2645	5552	1
2645	5962	1
2645	8062	1
2645	8706	1
2645	9249	1
2645	9779	1
2645	9831	1
2774	3214	1
2774	3668	1
2774	4317	1
2774	4321	1
2774	4389	1
2774	4418	1
2774	4432	1
2774	4648	1
2774	4665	2
2774	10131	1
2778	4321	1
2778	4341	1
2778	4361	1
2778	4455	1
2778	4665	1
2778	5516	3
2778	5552	1
2778	5761	1
2778	8062	3
2778	8681	2
2778	8801	1
2778	9779	1
2778	9783	1
2835	3908	1
2835	4287	1
2855	2945	5
2855	2961	5
2855	3093	5
2855	3106	5
2855	3188	5
2855	3189	5
2855	3198	5
2855	3437	5
2855	3676	5
2855	3677	5
2855	3678	5
2855	3679	5
2855	3762	5
2855	4044	5
